tweet || sentiment
وبعدها راح تضيع هويتنا الاسلاميه ياعزيزتي احنا شعب واعي ونعرف طول السنين ان فيه عالم شغلهم الشاغل قياده المرأه في السعوديه||No
#نحن_بنات_سلمان_لانريد_القياده_1 #شعب_الملك_سلمان_ضد_قياده_المراه_1https://twitter.com/AhlamFaris4/status/914589223163973637 …||No
#نحن_بنات_سلمان_لانريد_القياده_1 #شعب_الملك_سلمان_ضد_قياده_المراه_1 https://twitter.com/Houb2012/status/914585792009392128 …||No
لازلت وما ازال أكافح من اجل تغيير نمط التفكير الدارج ان هناك وظائف تصلح للذكور ولا تصلح للإناث والواقع يفرض نفسه #نواف_جناحي #قيادة_المراة_السعودية #البحرين #السعودية #الكويت #نمط_حياة #تعليم #اول_كابتن_طائرة_بحرينيةpic.twitter.com/lhXRMSEleD||Yes
#نحن_بنات_سلمان_لانريد_القياده_1 #شعب_الملك_سلمان_ضد_قياده_المراه_1https://twitter.com/KAS_gzn/status/914573079627669504 …||No
#شعب_الحرمين_ضد_قياده_المراه_5 #تشفير_الدوري_السعودي||No
نريد  ١- ارجاع هيئة الامر بالمعروف و النهي عن المنكر و الله اننا فقدناهم  ٢- و الغاء قيادة المرأة  ٣ الغاء هيئة الترفيه||No
مدري ليش مكبرين سالفه قياده المرآه  عادي تقدر ترا اي بنت تحط السياره ب اسمها وتسوق وتطلع بطاقه احوال وتسوق هاذا انا من ثلاث سنيت ماطلعت رخصه||Yes
#شعب_الحرمين_ضد_قياده_المراه_5 #تشفير_الدوري_السعودي  انشر||No
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة||No
اشبها قيادة المرأة مو عاجبتك||Yes
#شعب_الملك_سلمان_ضد_قياده_المراه_1  يارب ومن قال يارب ماخاب||No
صدقت يابورياض ،، نتمنى رجوع الهيئه وعدم قيادة المراه والدليل ثمانية عقود ونحن ننعم بالامن والامان !||No
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة بأكملها ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة||No
من كانت معركة قيادة المرأة بالنسبة له (أم المعارك) فلا يتحدث عن معارك الرجال ..لكل تخصصه||Yes
نريد ارجاع هيئة الأمر بالمعروف والنهي عن المنكر والغاء قيادة المرأة للسيارة..  ونرجو الله لكم التوفيق والسداد||No
#شعب_الملك_سلمان_ضد_قياده_المراه_1.||No
#شعب_الملك_سلمان_ضد_قياده_المراه_1pic.twitter.com/Ca32Cn4ND6||No
@hlisx والله حاس قياده المرأه مامنها خير والله يكتب الي فيه خير||No
كانو يناقشون مسائل الحجاب وكشف الوجه وهم غير ملتزمات بها !!  الآن متواجدون وبكثافة ويناقشون موضوع قيادة المرأة ويسعون لحجب آراء المعارضات !!||No
#كلام_في_القياده قيادة المرأة للسيارة بنفسها أحفظ لها من أن يقودها أجنبي، أو أن تقف على قارعة الطريق لتركب مع قائدي الأجرة||Yes
نريد الغاء امر قيادة المرأه للسياره  نريد رجوع هيئة الامر بالمعروف ونهي عن المنكر ..||No
يارب تسمعنا مايسرنا يارب  #شعب_الملك_سلمان_ضد_قياده_المراه_1pic.twitter.com/DXBb8yo7wn||No
#شعب_الملك_سلمان_ضد_قياده_المراه_1 يارب كن فيكون||No
عودة صلاحيات الهيئة إلغاء هيئة الترفيه إلغاء قيادة المرأة إعادة البدلات والعلاوات تنزيل وظايف للاخصائي الإجتماعي  دوره مهم في المجتمع ودمتم||No
يارب انگ القادر ولا احد سواگ ،ان تلين وترد الينا ولاه امورانا رد جميلا ،وان تنفع به البلاد والعباد  #شعب_الملك_سلمان_ضد_قياده_المراه_1||No
حتى و إن قررت الأسرة الإبقاء على السائق، تعلم المرأة للقيادة مهم للتصرف في حالات الطوارىء و عند الضرورة.  #قيادة_المراة_السعودية||Yes
وضعية سواقة الحريم نفس وضعية  جوال الكاميرا اول مانزل عيب وحرام  لمئ صار فكل حته حتسوق الحرمه وراح اخذ موتر لأمي #الشعب_يويد_قياده_المراه||Yes
عودة صلاحيات الهيئة إلغاء هيئة الترفيه إلغاء قيادة المرأة إعادة هيبة المعلم ورب الأسرة إعادة البدلات والعلاوات||No
طلبك مردود ياسيد الغي قيادة المرأه لبيتك اما بيوت الناس مالك فيها وشكرا ..||Yes
#الشعب_يرفض_قياده_المراه_2 السكن .والوضائف .وحافز .والمقطوعه لأهل الضمان ..وخلو منكم قيادة المرأه ..مااااااااانبي نسوووووووق||No
#قبائل_المملكة_ترفض_قيادة_المراة_1 لانريد قيادة المرأه كذا احسن في امن وامان الله يديم لنا حكامنا||No
لا تلتفتين لكلام اللي معارض التطور للبنات زيه زي معارض قيادة المرأة؛هذا متخلف، واللي توه حسابه جديد،هذا من بتوع الجامعة #جوالات_جامعه_بيشه١||Yes
#شعب_الملك_سلمان_ضد_قياده_المراه_1  أنا اجهل بالقيادة والرخص جهل تام لكن سوال هل الرخصه يكون فيها صورة صاحبها كما في بطاقة الاحوال؟؟||No
١- الغاء قيادة المرأه لحين وصول الوقت المثالي ٢- عودة الهيئه  ٣- تقنين عمل وزارة الترفيه لفهمهم ان الترفيه لا يصح الا بمخالفة الشرع والحرام||No
#قيادة_المراة_السعودية  . رخصة القيادة ليست عهر ولا عار للبنات  المشكلة عند بعض الشباب في مضايقة الاخوات السعوديات #احترموا_البنات||Yes
لاتتعجبوا من قيادة المرأة للسياره.  والسماح لها بالإختلاط بمسمى الحرية. !!؟  نحن نعيش في زمن كثر فيه الذكور.  وقلت فيه الرجال.،،  ||No
ولاية ولي الامر على المرأة أمر شرعي اما مسألة قيادة المرأة للسيارة فهذا امر آخر هذا ما لا تفهمه هذه المنظمات الحقوقية الماسونية||Yes
#قيادة_المرأة_للسيارة الى متى والنقاش مستمر على هذا الموضوع اختصار الموضوع كل راعٍ مسوؤلاً عن رعيته ودمتم سالمين||Yes
نريد أن الهيئة الامر بالمعروف والنهي عن المنكر أن ترجع وان تكون مسلحه لا يسمح الاعتداء عليهم والغاء قيادة المراه||No
الى متى الناس يفهمون ان ما تتحكم بأحد غير نفسك و اهلك .. قرار و نزل و انتهى الموضوع #قياده_المرأه_للسياره معارض الله لا يهينك عارض على اهلك||Yes
#عوده_الهيئه_والغاء_قياده_النساء #الشعب_يرفض_قيادة_السواق #الشعب_يرفض_قيادة_المراه_٦||No
١-منع قيادة المرأة ٢- تعزيز و تفعيل دور جهاز هيئة الامر بالمعروف والنهي عن المنكر ٣- تفعيل فعلي لجهاز هيئة الفساد ٤- الاهتمام بقطاع التعليم وخصوص مدارس تحفيظ القران ٥-الاهتمام بدور الام ومهمتها في اخراج جيل ملم بتعاليم دينا الحنيف سواء بمؤتمرات او محاضرات بدروس توعوية وشكرا||No
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا ||No
#الشعب_يويد_قياده_المراه pic.twitter.com/uvqn7PU7T8||Yes
#قيادة_المراة_السعودية كل النساء في كل دول العالم تقود المركبات وهذا حق انساني إحترموا مشاعر أخواتنا السعوديات وكفوا عن قذارة ما في أفواهكم||Yes
Retweeted الردع السعودي  (@Alrad3sa):  (قرار #قيادة_المرأة يعود الفضل فيه لله ثم #الملك_سلمان) . ومدعي #النضال... http://fb.me/7izdxcXo1 ||Yes
اللحين اقدر اسوق برخصه دوليه؟؟ او ضروري انتطر لشهر ١٠  تعبت من #اوبر و #كريم وربي  #الشعب_يويد_قياده_المراه #سوقي_نعنبو_من_يمنعك||Yes
ضد قيادة المرأة||No
